country,year,ageGroup,pct
Rwanda,2010,35,0.047119
Rwanda,2010,40,0.035655
Rwanda,2010,45,0.037307
Rwanda,2010,50,0.027009
Rwanda,2010,55,0.021374
Rwanda,2010,60,0.01467
Rwanda,2010,65,0.010784
Rwanda,2010,70,0.005829
Rwanda,2010,75,0.010007
Rwanda,2015,0,0.146007
Rwanda,2015,5,0.1417
Rwanda,2015,10,0.122836
Rwanda,2015,15,0.10578
Rwanda,2015,20,0.087174
Rwanda,2015,25,0.094582
Rwanda,2015,30,0.077871
Rwanda,2015,35,0.054441
Rwanda,2015,40,0.039969
Rwanda,2015,45,0.030149
Rwanda,2015,50,0.031527
Rwanda,2015,55,0.022569
Rwanda,2015,60,0.017486
Rwanda,2015,65,0.011543
Rwanda,2015,70,0.007925
Rwanda,2015,75,0.008442
Ethiopia,1950,0,0.183573
Ethiopia,1950,5,0.139666
Ethiopia,1950,10,0.117712
Ethiopia,1950,15,0.101329
Ethiopia,1950,20,0.086822
Ethiopia,1950,25,0.074135
Ethiopia,1950,30,0.062828
Ethiopia,1950,35,0.05334
Ethiopia,1950,40,0.044956
Ethiopia,1950,45,0.037564
Ethiopia,1950,50,0.027249
Ethiopia,1950,55,0.022616
Ethiopia,1950,60,0.018148
Ethiopia,1950,65,0.013845
Ethiopia,1950,70,0.009101
Ethiopia,1950,75,0.007116
Ethiopia,1955,0,0.175884
Ethiopia,1955,5,0.142241
Ethiopia,1955,10,0.120481
Ethiopia,1955,15,0.102933
Ethiopia,1955,20,0.087892
Ethiopia,1955,25,0.074655
Ethiopia,1955,30,0.063324
Ethiopia,1955,35,0.053297
Ethiopia,1955,40,0.044773
Ethiopia,1955,45,0.037353
Ethiopia,1955,50,0.030684
Ethiopia,1955,55,0.021609
Ethiopia,1955,60,0.017097
Ethiopia,1955,65,0.012635
Ethiopia,1955,70,0.008423
Ethiopia,1955,75,0.006718
Ethiopia,1960,0,0.174981
Ethiopia,1960,5,0.137375
Ethiopia,1960,10,0.122207
Ethiopia,1960,15,0.104781
Ethiopia,1960,20,0.088845
Ethiopia,1960,25,0.075211
Ethiopia,1960,30,0.063564
Ethiopia,1960,35,0.053542
Ethiopia,1960,40,0.044648
Ethiopia,1960,45,0.037154
Ethiopia,1960,50,0.030473
Ethiopia,1960,55,0.024378
Ethiopia,1960,60,0.016433
Ethiopia,1960,65,0.012008
Ethiopia,1960,70,0.007855
Ethiopia,1960,75,0.006546
Ethiopia,1965,0,0.180205
Ethiopia,1965,5,0.137192
Ethiopia,1965,10,0.116805
Ethiopia,1965,15,0.104973
Ethiopia,1965,20,0.089343
Ethiopia,1965,25,0.075192
Ethiopia,1965,30,0.063399
Ethiopia,1965,35,0.053246
Ethiopia,1965,40,0.044492
Ethiopia,1965,45,0.036736
Ethiopia,1965,50,0.030101
Ethiopia,1965,55,0.024105
Ethiopia,1965,60,0.018508
Ethiopia,1965,65,0.011633
Ethiopia,1965,70,0.007595
Ethiopia,1965,75,0.006476
Ethiopia,1970,0,0.181565
Ethiopia,1970,5,0.141972
Ethiopia,1970,10,0.116281
Ethiopia,1970,15,0.09988
Ethiopia,1970,20,0.089146
Ethiopia,1970,25,0.07535
Ethiopia,1970,30,0.063173
Ethiopia,1970,35,0.052967
Ethiopia,1970,40,0.044133
Ethiopia,1970,45,0.036566
Ethiopia,1970,50,0.029774
Ethiopia,1970,55,0.023861
Ethiopia,1970,60,0.018336
Ethiopia,1970,65,0.013163
Ethiopia,1970,70,0.007426
Ethiopia,1970,75,0.006405
Ethiopia,1975,0,0.186343
Ethiopia,1975,5,0.142897
Ethiopia,1975,10,0.119439
Ethiopia,1975,15,0.098652
Ethiopia,1975,20,0.08419
Ethiopia,1975,25,0.074672
Ethiopia,1975,30,0.062882
Ethiopia,1975,35,0.052412
Ethiopia,1975,40,0.04363
Ethiopia,1975,45,0.036047
Ethiopia,1975,50,0.029445
Ethiopia,1975,55,0.023458
Ethiopia,1975,60,0.018085
Ethiopia,1975,65,0.013049
Ethiopia,1975,70,0.008413
Ethiopia,1975,75,0.006386
Ethiopia,1980,0,0.190278
Ethiopia,1980,5,0.146263
Ethiopia,1980,10,0.114394
Ethiopia,1980,15,0.094869
Ethiopia,1980,20,0.081049
Ethiopia,1980,25,0.070634
Ethiopia,1980,30,0.063539
Ethiopia,1980,35,0.053635
Ethiopia,1980,40,0.043362
Ethiopia,1980,45,0.037346
Ethiopia,1980,50,0.029031
Ethiopia,1980,55,0.025172
Ethiopia,1980,60,0.018588
Ethiopia,1980,65,0.014359
Ethiopia,1980,70,0.008996
Ethiopia,1980,75,0.008485
Ethiopia,1985,0,0.189749
Ethiopia,1985,5,0.148473
Ethiopia,1985,10,0.12309
Ethiopia,1985,15,0.09756
Ethiopia,1985,20,0.080564
Ethiopia,1985,25,0.068032
Ethiopia,1985,30,0.058884
Ethiopia,1985,35,0.052557
Ethiopia,1985,40,0.043998
Ethiopia,1985,45,0.035365
Ethiopia,1985,50,0.02992
Ethiopia,1985,55,0.022857
Ethiopia,1985,60,0.018909
Ethiopia,1985,65,0.013121
Ethiopia,1985,70,0.00905
Ethiopia,1985,75,0.007872
Ethiopia,1990,0,0.190045
Ethiopia,1990,5,0.15028
Ethiopia,1990,10,0.122625
Ethiopia,1990,15,0.10215
Ethiopia,1990,20,0.082048
Ethiopia,1990,25,0.067399
Ethiopia,1990,30,0.057099
Ethiopia,1990,35,0.048651
Ethiopia,1990,40,0.043448
Ethiopia,1990,45,0.035479
Ethiopia,1990,50,0.028196
Ethiopia,1990,55,0.023763
Ethiopia,1990,60,0.017313
Ethiopia,1990,65,0.013671
Ethiopia,1990,70,0.009114
Ethiopia,1990,75,0.008719
Ethiopia,1995,0,0.185422
Ethiopia,1995,5,0.151615
Ethiopia,1995,10,0.129182
Ethiopia,1995,15,0.101979
Ethiopia,1995,20,0.084491
Ethiopia,1995,25,0.06826
Ethiopia,1995,30,0.055541
Ethiopia,1995,35,0.048081
Ethiopia,1995,40,0.040184
Ethiopia,1995,45,0.035117
Ethiopia,1995,50,0.028443
Ethiopia,1995,55,0.022188
Ethiopia,1995,60,0.018659
Ethiopia,1995,65,0.012317
Ethiopia,1995,70,0.009172
Ethiopia,1995,75,0.009347
Ethiopia,2000,0,0.186699
Ethiopia,2000,5,0.15109
Ethiopia,2000,10,0.12716
Ethiopia,2000,15,0.108663
Ethiopia,2000,20,0.08532
Ethiopia,2000,25,0.07048
Ethiopia,2000,30,0.056273
Ethiopia,2000,35,0.045181
Ethiopia,2000,40,0.038785
Ethiopia,2000,45,0.032027
Ethiopia,2000,50,0.027993
Ethiopia,2000,55,0.02238
Ethiopia,2000,60,0.017007
Ethiopia,2000,65,0.013605
Ethiopia,2000,70,0.008232
Ethiopia,2000,75,0.009105
Ethiopia,2005,0,0.175806
Ethiopia,2005,5,0.156422
Ethiopia,2005,10,0.129505
Ethiopia,2005,15,0.106635
Ethiopia,2005,20,0.089913
Ethiopia,2005,25,0.07092
Ethiopia,2005,30,0.058754
Ethiopia,2005,35,0.046588
Ethiopia,2005,40,0.036863
Ethiopia,2005,45,0.031681
Ethiopia,2005,50,0.025951
Ethiopia,2005,55,0.022426
Ethiopia,2005,60,0.017544
Ethiopia,2005,65,0.012727
Ethiopia,2005,70,0.009399
Ethiopia,2005,75,0.008863
Ethiopia,2010,0,0.158905
Ethiopia,2010,5,0.149745
Ethiopia,2010,10,0.135767
Ethiopia,2010,15,0.112435
Ethiopia,2010,20,0.089194
Ethiopia,2010,25,0.075649
Ethiopia,2010,30,0.059318
Ethiopia,2010,35,0.049576
Ethiopia,2010,40,0.039195
Ethiopia,2010,45,0.031098
Ethiopia,2010,50,0.026484
Ethiopia,2010,55,0.021471
Ethiopia,2010,60,0.018147
Ethiopia,2010,65,0.013545
Ethiopia,2010,70,0.009159
Ethiopia,2010,75,0.010313
Ethiopia,2015,0,0.146916
Ethiopia,2015,5,0.136955
Ethiopia,2015,10,0.130536
Ethiopia,2015,15,0.118231
Ethiopia,2015,20,0.097636
Ethiopia,2015,25,0.077241
Ethiopia,2015,30,0.065329
Ethiopia,2015,35,0.050921
Ethiopia,2015,40,0.042278
Ethiopia,2015,45,0.033283
Ethiopia,2015,50,0.02622
Ethiopia,2015,55,0.022095
Ethiopia,2015,60,0.017527
Ethiopia,2015,65,0.014217
Ethiopia,2015,70,0.0099
Ethiopia,2015,75,0.010715
Russia,1950,0,0.108056
Russia,1950,5,0.067413
Russia,1950,10,0.123192
Russia,1950,15,0.098804
Russia,1950,20,0.118192
Russia,1950,25,0.077948
Russia,1950,30,0.059067
Russia,1950,35,0.073619
Russia,1950,40,0.065351
Russia,1950,45,0.054475
Russia,1950,50,0.042325
Russia,1950,55,0.034796
Russia,1950,60,0.028463
Russia,1950,65,0.02145
Russia,1950,70,0.013522
Russia,1950,75,0.013327
Russia,1955,0,0.115557
Russia,1955,5,0.09563
Russia,1955,10,0.061685
Russia,1955,15,0.113752
Russia,1955,20,0.089685
Russia,1955,25,0.106694
Russia,1955,30,0.070234
Russia,1955,35,0.053118
Russia,1955,40,0.066211
Russia,1955,45,0.058362
Russia,1955,50,0.048134
Russia,1955,55,0.03672
Russia,1955,60,0.029302
Russia,1955,65,0.0229
Russia,1955,70,0.016102
Russia,1955,75,0.015913
Russia,1960,0,0.110743
Russia,1960,5,0.104861
Russia,1960,10,0.088051
Russia,1960,15,0.05719
Russia,1960,20,0.103084
Russia,1960,25,0.081718
Russia,1960,30,0.09777
Russia,1960,35,0.062546
Russia,1960,40,0.046828
Russia,1960,45,0.060878
Russia,1960,50,0.052001
Russia,1960,55,0.042298
Russia,1960,60,0.031169
Russia,1960,65,0.023869
Russia,1960,70,0.01747
Russia,1960,75,0.019522
Russia,1965,0,0.091839
Russia,1965,5,0.104473
Russia,1965,10,0.097998
Russia,1965,15,0.082771
Russia,1965,20,0.053541
Russia,1965,25,0.09569
Russia,1965,30,0.075173
Russia,1965,35,0.090471
Russia,1965,40,0.057787
Russia,1965,45,0.042836
Russia,1965,50,0.056119
Russia,1965,55,0.047295
Russia,1965,60,0.037286
Russia,1965,65,0.026012
Russia,1965,70,0.018398
Russia,1965,75,0.022311
Russia,1970,0,0.072131
Russia,1970,5,0.089453
Russia,1970,10,0.100535
Russia,1970,15,0.093565
Russia,1970,20,0.079386
Russia,1970,25,0.051151
Russia,1970,30,0.09076
Russia,1970,35,0.070202
Russia,1970,40,0.084858
Russia,1970,45,0.055301
Russia,1970,50,0.039954
Russia,1970,55,0.052365
Russia,1970,60,0.043143
Russia,1970,65,0.032192
Russia,1970,70,0.020596
Russia,1970,75,0.024407
Russia,1975,0,0.075088
Russia,1975,5,0.069512
Russia,1975,10,0.08568
Russia,1975,15,0.09595
Russia,1975,20,0.089835
Russia,1975,25,0.075784
Russia,1975,30,0.048935
Russia,1975,35,0.086562
Russia,1975,40,0.066291
Russia,1975,45,0.07982
Russia,1975,50,0.052276
Russia,1975,55,0.037014
Russia,1975,60,0.04694
Russia,1975,65,0.037275
Russia,1975,70,0.026004
Russia,1975,75,0.027035
Russia,1980,0,0.076393
Russia,1980,5,0.072156
Russia,1980,10,0.067064
Russia,1980,15,0.083477
Russia,1980,20,0.094059
Russia,1980,25,0.086874
Russia,1980,30,0.072337
Russia,1980,35,0.046537
Russia,1980,40,0.081746
Russia,1980,45,0.061972
Russia,1980,50,0.073873
Russia,1980,55,0.04766
Russia,1980,60,0.032985
Russia,1980,65,0.040228
Russia,1980,70,0.030073
Russia,1980,75,0.032565
Russia,1985,0,0.081132
Russia,1985,5,0.074117
Russia,1985,10,0.069942
Russia,1985,15,0.065424
Russia,1985,20,0.082224
Russia,1985,25,0.091099
Russia,1985,30,0.083343
Russia,1985,35,0.068508
Russia,1985,40,0.043895
Russia,1985,45,0.076125
Russia,1985,50,0.056891
Russia,1985,55,0.066648
Russia,1985,60,0.042091
Russia,1985,65,0.028012
Russia,1985,70,0.032089
Russia,1985,75,0.038461
Russia,1990,0,0.078093
Russia,1990,5,0.078703
Russia,1990,10,0.072238
Russia,1990,15,0.068714
Russia,1990,20,0.064079
Russia,1990,25,0.079407
Russia,1990,30,0.087655
Russia,1990,35,0.079828
Russia,1990,40,0.065109
Russia,1990,45,0.041208
Russia,1990,50,0.070686
Russia,1990,55,0.052057
Russia,1990,60,0.059173
Russia,1990,65,0.036017
Russia,1990,70,0.022403
Russia,1990,75,0.04463
Russia,1995,0,0.054305
Russia,1995,5,0.07962
Russia,1995,10,0.079903
Russia,1995,15,0.072789
Russia,1995,20,0.069134
Russia,1995,25,0.064724
Russia,1995,30,0.079296
Russia,1995,35,0.086572
Russia,1995,40,0.078076
Russia,1995,45,0.062667
Russia,1995,50,0.039152
Russia,1995,55,0.065492
Russia,1995,60,0.046928
Russia,1995,65,0.051055
Russia,1995,70,0.029287
Russia,1995,75,0.041
Russia,2000,0,0.043954
Russia,2000,5,0.055874
Russia,2000,10,0.082601
Russia,2000,15,0.082731
Russia,2000,20,0.074521
Russia,2000,25,0.07047
Russia,2000,30,0.065955
Russia,2000,35,0.079719
Russia,2000,40,0.085723
Russia,2000,45,0.076399
Russia,2000,50,0.060327
Russia,2000,55,0.037322
Russia,2000,60,0.059972
Russia,2000,65,0.04099
Russia,2000,70,0.041755
Russia,2000,75,0.041687
Russia,2005,0,0.048356
Russia,2005,5,0.045404
Russia,2005,10,0.057972
Russia,2005,15,0.084799
Russia,2005,20,0.085335
Russia,2005,25,0.076221
Russia,2005,30,0.071263
Russia,2005,35,0.066097
Russia,2005,40,0.079222
Russia,2005,45,0.083581
Russia,2005,50,0.073025
Russia,2005,55,0.056927
Russia,2005,60,0.033602
Russia,2005,65,0.052945
Russia,2005,70,0.033393
Russia,2005,75,0.051858
Russia,2010,0,0.055589
Russia,2010,5,0.048345
Russia,2010,10,0.044978
Russia,2010,15,0.061526
Russia,2010,20,0.08733
Russia,2010,25,0.084187
Russia,2010,30,0.075623
Russia,2010,35,0.070384
Russia,2010,40,0.062455
Russia,2010,45,0.079122
Russia,2010,50,0.080065
Russia,2010,55,0.070677
Russia,2010,60,0.048848
Russia,2010,65,0.031818
Russia,2010,70,0.044594
Russia,2010,75,0.054457
Russia,2015,0,0.063894
Russia,2015,5,0.055334
Russia,2015,10,0.048294
Russia,2015,15,0.044083
Russia,2015,20,0.062319
Russia,2015,25,0.087755
Russia,2015,30,0.083189
Russia,2015,35,0.074413
Russia,2015,40,0.069436
Russia,2015,45,0.059384
Russia,2015,50,0.076609
Russia,2015,55,0.075026
Russia,2015,60,0.066613
Russia,2015,65,0.040723
Russia,2015,70,0.027751
Russia,2015,75,0.065177
UAE,1950,0,0.173913
UAE,1950,5,0.130435
UAE,1950,10,0.115942
UAE,1950,15,0.101449
UAE,1950,20,0.086957
UAE,1950,25,0.072464
UAE,1950,30,0.057971
UAE,1950,35,0.057971
UAE,1950,40,0.043478
UAE,1950,45,0.043478
UAE,1950,50,0.028986
UAE,1950,55,0.028986
UAE,1950,60,0.028986
UAE,1950,65,0.014493
UAE,1950,70,0.014493
UAE,1950,75,0
UAE,1955,0,0.175
UAE,1955,5,0.1375
UAE,1955,10,0.1125
UAE,1955,15,0.1
UAE,1955,20,0.0875
UAE,1955,25,0.075
UAE,1955,30,0.0625
UAE,1955,35,0.05
UAE,1955,40,0.05
UAE,1955,45,0.0375
UAE,1955,50,0.0375
UAE,1955,55,0.025
UAE,1955,60,0.025
UAE,1955,65,0.0125
UAE,1955,70,0.0125
UAE,1955,75,0
UAE,1960,0,0.182796
UAE,1960,5,0.139785
UAE,1960,10,0.11828
UAE,1960,15,0.096774
UAE,1960,20,0.086022
UAE,1960,25,0.075269
UAE,1960,30,0.064516
UAE,1960,35,0.053763
UAE,1960,40,0.043011
UAE,1960,45,0.032258
UAE,1960,50,0.032258
UAE,1960,55,0.021505
UAE,1960,60,0.021505
UAE,1960,65,0.010753
UAE,1960,70,0.010753
UAE,1960,75,0.010753
UAE,1965,0,0.16
UAE,1965,5,0.12
UAE,1965,10,0.106667
UAE,1965,15,0.113333
UAE,1965,20,0.12
UAE,1965,25,0.1
UAE,1965,30,0.08
UAE,1965,35,0.06
UAE,1965,40,0.046667
UAE,1965,45,0.033333
UAE,1965,50,0.02
UAE,1965,55,0.013333
UAE,1965,60,0.006667
UAE,1965,65,0.006667
UAE,1965,70,0.006667
UAE,1965,75,0.006667
UAE,1970,0,0.157447
UAE,1970,5,0.106383
UAE,1970,10,0.089362
UAE,1970,15,0.089362
UAE,1970,20,0.114894
UAE,1970,25,0.12766
UAE,1970,30,0.097872
UAE,1970,35,0.07234
UAE,1970,40,0.051064
UAE,1970,45,0.034043
UAE,1970,50,0.025532
UAE,1970,55,0.012766
UAE,1970,60,0.008511
UAE,1970,65,0.004255
UAE,1970,70,0.004255
UAE,1970,75,0.004255
UAE,1975,0,0.118199
UAE,1975,5,0.093809
UAE,1975,10,0.069418
UAE,1975,15,0.075047
UAE,1975,20,0.136961
UAE,1975,25,0.157598
UAE,1975,30,0.101313
UAE,1975,35,0.076923
UAE,1975,40,0.06379
UAE,1975,45,0.033771
UAE,1975,50,0.030019
UAE,1975,55,0.013133
UAE,1975,60,0.013133
UAE,1975,65,0.011257
UAE,1975,70,0.001876
UAE,1975,75,0.003752
UAE,1980,0,0.127576
UAE,1980,5,0.09421
UAE,1980,10,0.0579
UAE,1980,15,0.056919
UAE,1980,20,0.124632
UAE,1980,25,0.176644
UAE,1980,30,0.134446
UAE,1980,35,0.083415
UAE,1980,40,0.058881
UAE,1980,45,0.032385
UAE,1980,50,0.019627
UAE,1980,55,0.011776
UAE,1980,60,0.005888
UAE,1980,65,0.008832
UAE,1980,70,0.004907
UAE,1980,75,0.001963
UAE,1985,0,0.136834
UAE,1985,5,0.108728
UAE,1985,10,0.070266
UAE,1985,15,0.050296
UAE,1985,20,0.094675
UAE,1985,25,0.150888
UAE,1985,30,0.137574
UAE,1985,35,0.096893
UAE,1985,40,0.063609
UAE,1985,45,0.036982
UAE,1985,50,0.022189
UAE,1985,55,0.011095
UAE,1985,60,0.007396
UAE,1985,65,0.004438
UAE,1985,70,0.005178
UAE,1985,75,0.002959
UAE,1990,0,0.123825
UAE,1990,5,0.103925
UAE,1990,10,0.079049
UAE,1990,15,0.073521
UAE,1990,20,0.084024
UAE,1990,25,0.103372
UAE,1990,30,0.131564
UAE,1990,35,0.114981
UAE,1990,40,0.077944
UAE,1990,45,0.050304
UAE,1990,50,0.025981
UAE,1990,55,0.01382
UAE,1990,60,0.006633
UAE,1990,65,0.004975
UAE,1990,70,0.002211
UAE,1990,75,0.00387
UAE,1995,0,0.092419
UAE,1995,5,0.090716
UAE,1995,10,0.083475
UAE,1995,15,0.065162
UAE,1995,20,0.090716
UAE,1995,25,0.134583
UAE,1995,30,0.13075
UAE,1995,35,0.114991
UAE,1995,40,0.086457
UAE,1995,45,0.051959
UAE,1995,50,0.028535
UAE,1995,55,0.012777
UAE,1995,60,0.00724
UAE,1995,65,0.003833
UAE,1995,70,0.003407
UAE,1995,75,0.002981
UAE,2000,0,0.085218
UAE,2000,5,0.088168
UAE,2000,10,0.081613
UAE,2000,15,0.066536
UAE,2000,20,0.09374
UAE,2000,25,0.134382
UAE,2000,30,0.13176
UAE,2000,35,0.119305
UAE,2000,40,0.089479
UAE,2000,45,0.050475
UAE,2000,50,0.029171
UAE,2000,55,0.01311
UAE,2000,60,0.006555
UAE,2000,65,0.004916
UAE,2000,70,0.002294
UAE,2000,75,0.003278
UAE,2005,0,0.063797
UAE,2005,5,0.058889
UAE,2005,10,0.059112
UAE,2005,15,0.068481
UAE,2005,20,0.106848
UAE,2005,25,0.157707
UAE,2005,30,0.156145
UAE,2005,35,0.121124
UAE,2005,40,0.090564
UAE,2005,45,0.054428
UAE,2005,50,0.029668
UAE,2005,55,0.017176
UAE,2005,60,0.007138
UAE,2005,65,0.003569
UAE,2005,70,0.0029
UAE,2005,75,0.002454
UAE,2010,0,0.05102
UAE,2010,5,0.041777
UAE,2010,10,0.040576
UAE,2010,15,0.057863
UAE,2010,20,0.116447
UAE,2010,25,0.156783
UAE,2010,30,0.167947
UAE,2010,35,0.145498
UAE,2010,40,0.094958
UAE,2010,45,0.063745
UAE,2010,50,0.033493
UAE,2010,55,0.014886
UAE,2010,60,0.008043
UAE,2010,65,0.003361
UAE,2010,70,0.001681
UAE,2010,75,0.001921
UAE,2015,0,0.053632
UAE,2015,5,0.047187
UAE,2015,10,0.038558
UAE,2015,15,0.04675
UAE,2015,20,0.080284
UAE,2015,25,0.135336
UAE,2015,30,0.149863
UAE,2015,35,0.143528
UAE,2015,40,0.123211
UAE,2015,45,0.079301
UAE,2015,50,0.051993
UAE,2015,55,0.026871
UAE,2015,60,0.012125
UAE,2015,65,0.006445
UAE,2015,70,0.002622
UAE,2015,75,0.002294
